time,HEADWATER,TAILWATER,GAGE_1
288.0000000000,-20.10971774325169,-31.54944217968777,552.8275117268054
289.0000000000,-2.242897510619661,-20.41642873259661,523.8040103931314
290.0000000000,15.18780027920711,-9.572379017891372,495.5052401934223
291.0000000000,32.16156350280197,.9299289887997453,468.0045739860764
292.0000000000,48.68492131869500,11.11231376322541,441.2737619419700
293.0000000000,64.78378307026514,20.98619669960515,415.2754207596392
294.0000000000,80.40535985023925,30.51420980409850,390.0997378230945
295.0000000000,95.60972064651367,39.77034289323643,365.6127942990838
296.0000000000,110.3218801674971,48.66609620498895,341.9779612038529
297.0000000000,124.5492095317578,57.22207058409847,319.1672998115191
298.0000000000,138.3297699011088,65.45290328409627,297.1281041724263
299.0000000000,151.6342887519127,73.35986080410736,275.8884809617918
300.0000000000,164.4810912042079,80.93911787112641,255.4338327104912
301.0000000000,176.8246713572919,88.15874956363773,235.8416451043660
302.0000000000,188.6679753560369,95.05362910739301,217.0743582070529
303.0000000000,200.0476399646676,101.6209391286610,199.0978731181955
304.0000000000,210.9093102014678,107.8278458381751,181.9995728369173
305.0000000000,221.2896296420729,113.7035172408016,165.7136209719802
306.0000000000,231.1611914956606,119.2256584883992,150.2897997691593
307.0000000000,240.5522073840548,124.4226360072095,135.6715148147891
308.0000000000,249.4114098378512,129.2611099095156,121.9435473915221
309.0000000000,257.7919311462672,133.7683285365732,109.0254470925955
310.0000000000,265.6404359444031,137.9283121140109,96.98675925433693
311.0000000000,272.9749519433479,141.7446296087284,85.80591086767387
312.0000000000,279.8066036615555,145.2273264742392,75.46177667475892
313.0000000000,286.1151046595174,148.3689035555837,65.98237061887191
314.0000000000,291.8784480887039,151.1649156363329,57.39442243954279
315.0000000000,297.1388298436488,153.6317381720317,49.63933554775014
316.0000000000,301.8559078095209,155.7615752596325,42.76569649639673
317.0000000000,306.0757641149360,157.5659240700678,36.71594231319146
318.0000000000,309.7486531149495,159.0618809516519,31.52339422825248
319.0000000000,312.8986985889512,160.2290946715514,27.18460955894929
320.0000000000,315.5104858716830,161.0961603106126,23.68693606366462
321.0000000000,317.6085492760912,161.6535990686133,21.01576873383927
322.0000000000,319.1541039331319,161.9117167526043,19.20042033168162
323.0000000000,320.2075545656486,161.8827990715738,18.16819387289040
324.0000000000,320.6719282883169,161.5517583373821,18.03240140962774
325.0000000000,320.6528468789303,160.9635926449596,18.64143567819187
326.0000000000,320.0891700675115,160.0591912064363,20.11595860511242
327.0000000000,318.9860432201382,158.8532966118312,22.43553289609723
328.0000000000,317.3392203602730,157.3303371749417,25.61944591120632
329.0000000000,315.1433333940063,155.4824823718308,29.68040027271667
330.0000000000,312.4525682615756,153.3350202025815,34.53800188801667
331.0000000000,309.1703814863101,150.8146683638891,40.36206621381793
332.0000000000,305.3667571167163,147.9737091961591,47.02963323205606
333.0000000000,301.0460898302588,144.8055161325233,54.54261841713959
334.0000000000,296.1982136833176,141.2968614922258,62.92404463410121
335.0000000000,290.7916282218805,137.4178458755717,72.23536131732182
336.0000000000,284.8272635566385,133.1741937451463,82.46971711810836
337.0000000000,278.3410118516451,128.5912243781125,93.56560484908067
338.0000000000,271.3482203785924,123.6559643168500,105.5204311804386
339.0000000000,263.8210900529172,118.3747027789240,118.3557743975423
340.0000000000,255.7856181588735,112.7505735407652,132.0423084081407
341.0000000000,247.1924895036916,106.7464900853964,146.6665010197515
342.0000000000,238.1053631383810,100.4113234296004,162.1156371653771
343.0000000000,228.4386173030231,93.69145397190094,178.5290754475404
